"","X","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"6002",6002,"RT @IndianWeather_: Mumbai region will start getting light to moderate rains from late tonight. Total rains could be 10-25mm with strong wi<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-05 06:45:53",FALSE,NA,937936044980281344,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kathiresan002",206,TRUE,FALSE,NA,NA
"6003",6003,"First of all, 

Who the fuck named it Ockhi ?
#MumbaiRains #CycloneOckhi",FALSE,1,NA,"2017-12-05 06:45:53",FALSE,NA,937936042383904768,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CanSalahKarius",0,FALSE,FALSE,NA,NA
"6004",6004,"RT @DamianCorporate: Stay indoors. Stay safe. #MumbaiRains https://t.co/qTSvVXOGmf",FALSE,0,NA,"2017-12-05 06:45:52",FALSE,NA,937936039255072768,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mohnish_Shukla",1,TRUE,FALSE,NA,NA
"6005",6005,"RT @vinita_im: Mumbai is left with confusion whether to buy a sweater or a raincoat. <U+00ED><U+00A0><U+00BE><U+00ED><U+00B4><U+201D> #MumbaiRains https://t.co/DN9OF5i1OT",FALSE,0,NA,"2017-12-05 06:45:52",FALSE,NA,937936038487408640,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","InsaneChokra",3,TRUE,FALSE,NA,NA
"6006",6006,"RT @GodOfFuckUps: Sorry about #MumbaiRains. Had too much beer yesterday night with Lucifer.",FALSE,0,NA,"2017-12-05 06:45:49",FALSE,NA,937936028605734912,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mohnish_Shukla",3,TRUE,FALSE,NA,NA
"6007",6007,"Mumbai Rains: Cyclone Ockhi brings drizzle, intensity of showers to increase https://t.co/9ETfJKumhK",FALSE,0,NA,"2017-12-05 06:45:49",FALSE,NA,937936025267113984,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","NewsinMumbai",0,FALSE,FALSE,NA,NA
"6008",6008,"RT @Waytosexypita: Stay safe.
#MumbaiRains https://t.co/j4uVErxwXU",FALSE,0,NA,"2017-12-05 06:45:47",FALSE,NA,937936020493844480,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","harsh1977",5,TRUE,FALSE,NA,NA
"6009",6009,"RT @hjoe01: #MumbaiRains why can't corporate houses declare off for their employees in such circumstances? If it doesn't rain deduct from l<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-05 06:45:40",FALSE,NA,937935987400830976,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kathiresan002",182,TRUE,FALSE,NA,NA
"6010",6010,"5:15 AM early morning #MumbaiRains #December take care your self https://t.co/IOO4CrjaI0",FALSE,8,NA,"2017-12-05 06:45:37",FALSE,NA,937935974926925824,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kirumote2",1,FALSE,FALSE,NA,NA
"6011",6011,"RT @IndianWeather_: Rains easing in South Mumbai for now. Heavier rains right now in northern suburbs especially Mira-Bhayandar, Vasai-Vira<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-05 06:45:31",FALSE,NA,937935949945647104,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","harsh1977",14,TRUE,FALSE,NA,NA
"6012",6012,"RT @hjoe01: #MumbaiRains why can't corporate houses declare off for their employees in such circumstances? If it doesn't rain deduct from l<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-05 06:45:27",FALSE,NA,937935935873806336,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","karansayz",182,TRUE,FALSE,NA,NA
"6013",6013,"#CycloneOckhi seems to be playing hockey with our lives! Whipping up speeds of 50-60 kms everywhere, it won<U+00E2><U+20AC><U+2122>t be a<U+00E2><U+20AC><U+00A6> https://t.co/W9xX9vc0PL",FALSE,2,NA,"2017-12-05 06:45:22",TRUE,NA,937935912029134848,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","shrradhaa46",0,FALSE,FALSE,NA,NA
"6015",6015,"Even the weather doesn<U+00E2><U+20AC><U+2122>t realise that it<U+00E2><U+20AC><U+2122>s the last month of 2017. #MumbaiRains",FALSE,4,NA,"2017-12-05 06:45:21",FALSE,NA,937935908879265792,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kajolshah101",1,FALSE,FALSE,NA,NA
"6016",6016,"RT @IndianWeather_: #CycloneOckhi will be closest to Mumbai next 6-8 hours. So expect worst of conditions next 6-8 hours. #MumbaiRains http<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-05 06:45:12",FALSE,NA,937935872917364736,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PhotoChhoree",47,TRUE,FALSE,NA,NA
"6017",6017,"RT @IndianWeather_: Rains easing in South Mumbai for now. Heavier rains right now in northern suburbs especially Mira-Bhayandar, Vasai-Vira<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-05 06:45:12",FALSE,NA,937935872334417920,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thekajalmishra",14,TRUE,FALSE,NA,NA
"6018",6018,"RT @schmmuck: Ooooh. Look at that ! #Cyclone #MumbaiRains https://t.co/EF5BviTl9l",FALSE,0,NA,"2017-12-05 06:45:10",FALSE,NA,937935863152918528,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","karansayz",159,TRUE,FALSE,NA,NA
"6019",6019,"RT @SkymetWeather: #MumbaiRains : In the last 3 hours, today, #SantaCruz observatory has recorded 8 mm of #rains #Nashik 3 mm and #Dahanu 2<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-05 06:45:07",FALSE,NA,937935850876256256,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shailendranrb",11,TRUE,FALSE,NA,NA
"6020",6020,"Through the storm we reach the shore..you give it all but I want more.. &amp; I'm waiting for you..with or without you.<U+00E2><U+20AC><U+00A6> https://t.co/SFmO06NIO9",FALSE,1,NA,"2017-12-05 06:45:06",TRUE,NA,937935846988161024,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheNehaAsthana",1,FALSE,FALSE,NA,NA
"6021",6021,"RT @IndianWeather_: Rains easing in South Mumbai for now. Heavier rains right now in northern suburbs especially Mira-Bhayandar, Vasai-Vira<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-05 06:45:04",FALSE,NA,937935836854697984,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Digamber",14,TRUE,FALSE,NA,NA
"6022",6022,"RT @tallboykarthik: Near #Panvel #Mumbai. #MumbaiRains .look closely what's raining https://t.co/iu0DdcaJ3S",FALSE,0,NA,"2017-12-05 06:45:02",FALSE,NA,937935828998750208,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rajayer",3,TRUE,FALSE,NA,NA
"6023",6023,"Cyclone Ockhi LIVE updates: Heavy traffic on Mumbai's Western Express Highway<U+00E2><U+20AC><U+00A6> https://t.co/zQUej3TWUE @iblogbir",FALSE,0,NA,"2017-12-05 06:44:55",FALSE,NA,937935798829187072,NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","breakingknowlez",0,FALSE,FALSE,NA,NA
"6024",6024,"Sorry about #MumbaiRains. Had too much beer yesterday night with Lucifer.",FALSE,1,NA,"2017-12-05 06:44:53",FALSE,NA,937935791984066560,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GodOfFuckUps",3,FALSE,FALSE,NA,NA
"6025",6025,"RT @SkymetWeather: Take a look at the #Mumbairains figures of last 10 years for the month of December. Light to moderate with few intense s<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-05 06:44:52",FALSE,NA,937935789358534656,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","viralvm69",10,TRUE,FALSE,NA,NA
"6026",6026,"Stay indoors. Stay safe. #MumbaiRains https://t.co/qTSvVXOGmf",FALSE,0,NA,"2017-12-05 06:44:51",FALSE,NA,937935783003951104,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DamianCorporate",1,FALSE,FALSE,NA,NA
"6027",6027,"Lower Parel.

#CycloneOckhi 
#MumbaiRains https://t.co/1mnzHpG2gm",FALSE,0,NA,"2017-12-05 06:44:49",FALSE,NA,937935776972660736,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mohitjakhariya",1,FALSE,FALSE,NA,NA
"6028",6028,"Me: Onion pakodas and movies are the only Lethal combinations in monsoon.

Long drives and music: HaHaHa!
#MumbaiRains",FALSE,3,NA,"2017-12-05 06:44:49",FALSE,NA,937935774955192320,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mrANISHDASS",3,FALSE,FALSE,NA,NA
"6029",6029,"RT @dataTasteMaker: #MumbaiRains  It seems #CycloneOckhi  is not harmful for private sector's employee.. cyclone will bypass private sector<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-05 06:44:47",FALSE,NA,937935769007669248,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","G8_OpTmisT",2,TRUE,FALSE,NA,NA
"6030",6030,"RT @SkymetWeather: #CycloneOckhi: Take a look at the updated track of #cyclone in seconds. #Gujarat #Maharashtra #Mumbairains @RidlrMUM @Sa<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-05 06:44:44",FALSE,NA,937935752893222912,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","viralvm69",42,TRUE,FALSE,NA,NA
"6031",6031,"RT @Ra_Bies: If anyone stuck near Bandra Kurla sea link due to #MumbaiRains and have no place to go, jump into the sea &amp; turn into a spirit<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-05 06:44:42",FALSE,NA,937935746702327808,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IamKQ_26",320,TRUE,FALSE,NA,NA
"6032",6032,"#Prayers #RIPShashiKapoorJi #RIPShahshiKapoor #MumbaiRains represents the sorrow. https://t.co/Lzytyrdzrj",FALSE,1,NA,"2017-12-05 06:44:39",FALSE,NA,937935731875389440,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","SalamHyderabad",1,FALSE,FALSE,NA,NA
"6033",6033,"RT @aahnas1: Who would have thought that a December morning in #Mumbai would look like this. Enjoy while it lasts. #MumbaiRains @RidlrMUM @<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-05 06:44:36",FALSE,NA,937935722601787392,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nostradamuspeak",18,TRUE,FALSE,NA,NA
"6034",6034,"RT @eazydiner: Grab your cuppa tea ready &amp; brace yourself for #MumbaiRains! Delve into this delicious little article on the side: https://t<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-05 06:44:31",FALSE,NA,937935700359634944,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tanpreetchadha",2,TRUE,FALSE,NA,NA
"6035",6035,"RT @IndianWeather_: Rains easing in South Mumbai for now. Heavier rains right now in northern suburbs especially Mira-Bhayandar, Vasai-Vira<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-05 06:44:31",FALSE,NA,937935699285753856,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rajayer",14,TRUE,FALSE,NA,NA
"6037",6037,"RT @IndianWeather_: Rains easing in South Mumbai for now. Heavier rains right now in northern suburbs especially Mira-Bhayandar, Vasai-Vira<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-05 06:44:26",FALSE,NA,937935677970440192,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aditya_twister",14,TRUE,FALSE,NA,NA
"6038",6038,"RT @Ra_Bies: If anyone stuck near Bandra Kurla sea link due to #MumbaiRains and have no place to go, jump into the sea &amp; turn into a spirit<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-05 06:44:25",FALSE,NA,937935672635154432,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sahar_ki_ladki",320,TRUE,FALSE,NA,NA
"6039",6039,"#MumbaiRains summed up! https://t.co/feU1tWEskf",FALSE,9,NA,"2017-12-05 06:44:24",FALSE,NA,937935669397041152,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TheRainShah",5,FALSE,FALSE,NA,NA
"6040",6040,"RT @Pun_Starr: If you think you lived your life in vain, look at Mumbaikars. They lived theirs in rain. #MumbaiRains",FALSE,0,NA,"2017-12-05 06:44:24",FALSE,NA,937935668415574016,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yIndia_05",17,TRUE,FALSE,NA,NA
"6041",6041,"RT @TheViralFever: Life #InTheRain

Watch Monsoon Song: https://t.co/MDhU6BkMWY
#MumbaiRains #DelhiRains https://t.co/CPkxsnpyPZ",FALSE,0,NA,"2017-12-05 06:44:17",FALSE,NA,937935640246792192,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pritesh4532",50,TRUE,FALSE,NA,NA
"6042",6042,"RT @Surya_God: Express Way Near Panvel Today Morning #CycloneOckhi 
#MumbaiRains https://t.co/jw3knLoM1d",FALSE,0,NA,"2017-12-05 06:44:17",FALSE,NA,937935639898497024,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ckjoshica",21,TRUE,FALSE,NA,NA
"6043",6043,"#CycloneOckhi #MumbaiRains #Empty #Andheri station https://t.co/2QJNv1uFPe",FALSE,0,NA,"2017-12-05 06:44:16",FALSE,NA,937935636664741888,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rajasher17",1,FALSE,FALSE,NA,NA
"6044",6044,"RT @Madan_Chikna: Hey Mumbai, get ready for this. #CycloneOckhi #Ockhi #MumbaiRains https://t.co/QYXg3SyNpC",FALSE,0,NA,"2017-12-05 06:44:15",FALSE,NA,937935633414209536,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Asasunshine",75,TRUE,FALSE,NA,NA
"6045",6045,"Key Pointers From BIGShift Ahmedabad, A Localised Event For Startups https://t.co/5SGVztrYYL #startups<U+00E2><U+20AC><U+00A6> https://t.co/BTfsvfp3XA",FALSE,0,NA,"2017-12-05 06:44:11",TRUE,NA,937935615034658816,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tejash_24",3,FALSE,FALSE,NA,NA
"6046",6046,"RT @MumbaiMirror: #MumbaiRains #CycloneOckhi | Commuters ALERT! 
One of our readers, Vijay Malhotra sent us this image of a manhole covered<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-05 06:44:04",FALSE,NA,937935588472233984,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Shekhar_Pro",13,TRUE,FALSE,NA,NA
"6047",6047,"RT @imransolanki313: Monday evening #MumbaiRains Take a look at worli sea face @suhelseth https://t.co/mbWpb2AUtV",FALSE,0,NA,"2017-12-05 06:44:00",FALSE,NA,937935568465309696,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","raincloudg",160,TRUE,FALSE,NA,NA
"6048",6048,"RT @CNBCTV18Live: Mumbai witnesses rains, hailstorms as Cyclone Ockhi approaches. @Manisha3005 with details #MumbaiRains https://t.co/XCBQK<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-05 06:43:53",FALSE,NA,937935542267682816,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CNBCTV18News",16,TRUE,FALSE,NA,NA
"6049",6049,"RT @IndiaTodayFYI: Mumbai gears up for heavy rainfall as #CycloneOckhi reaches Maharashtra today. #MumbaiRains https://t.co/MK1VCZVzKu",FALSE,0,NA,"2017-12-05 06:43:48",FALSE,NA,937935520142843904,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ivivek_nambiar",17,TRUE,FALSE,NA,NA
"6050",6050,"Listening to online cricket commentary for the first time, all thanks to #CycloneOkhi, and I must say, it's a fairl<U+00E2><U+20AC><U+00A6> https://t.co/Srfd768vEE",FALSE,2,NA,"2017-12-05 06:43:43",TRUE,NA,937935500358250496,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","BabbanBilloo",1,FALSE,FALSE,NA,NA
"6051",6051,"RT @SkymetWeather: #MumbaiRains : In the last 3 hours, today, #SantaCruz observatory has recorded 8 mm of #rains #Nashik 3 mm and #Dahanu 2<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-05 06:43:41",FALSE,NA,937935490312962048,NA,"<a href=""http://www.abc.com"" rel=""nofollow"">Mumbaitraffic1</a>","mumbaitraffic",11,TRUE,FALSE,NA,NA
"6052",6052,"Important Update: Cyclone is not harmful for private sector's employee. 
 #MumbaiRains",FALSE,6,NA,"2017-12-05 06:43:39",FALSE,NA,937935483128053760,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","santoshpawar74",2,FALSE,FALSE,NA,NA
"6055",6055,"RT @priyankv07: The entire #Mumbai jots into sorrow (Rains) on the demise of veteran actor #ShashiKapoor! RIP Sir. #RIPShahshiKapoor #Legen<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-05 06:43:36",FALSE,NA,937935468930351104,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MotianiSaibee",64,TRUE,FALSE,NA,NA
"6056",6056,"Stay safe guys! #MumbaiRains #CycloneOchki",FALSE,1,NA,"2017-12-05 06:43:36",FALSE,NA,937935467265196032,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_SadiqAhmed",2,FALSE,FALSE,NA,NA
"6057",6057,"RT @malnikaal: Condolences to those who'd have outdoor weddings today or tomorrow. #MumbaiRains",FALSE,0,NA,"2017-12-05 06:43:23",FALSE,NA,937935413926273024,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IamSaurabh12",1,TRUE,FALSE,NA,NA
"6058",6058,"RT @IndianWeather_: #CycloneOckhi will be closest to Mumbai next 6-8 hours. So expect worst of conditions next 6-8 hours. #MumbaiRains http<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-05 06:43:22",FALSE,NA,937935410252206080,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Taniyaakh",47,TRUE,FALSE,NA,NA
"6059",6059,"RT @IndianWeather_: Mumbai region will start getting light to moderate rains from late tonight. Total rains could be 10-25mm with strong wi<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-05 06:43:16",FALSE,NA,937935385367212032,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ved2k2128",206,TRUE,FALSE,NA,NA
"6060",6060,"Startup Events To Attend This Week: BIGShift Vizag, And More [4-9 Dec] https://t.co/N44IvwbL8r 
#startups<U+00E2><U+20AC><U+00A6> https://t.co/7AVlMsAP22",FALSE,0,NA,"2017-12-05 06:43:16",TRUE,NA,937935384440225792,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tejash_24",3,FALSE,FALSE,NA,NA
"6061",6061,"Working from home today  #MumbaiRains",FALSE,0,NA,"2017-12-05 06:43:15",FALSE,NA,937935379289772032,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","canikhilesh",1,FALSE,FALSE,NA,NA
"6062",6062,"RT @hjoe01: #MumbaiRains why can't corporate houses declare off for their employees in such circumstances? If it doesn't rain deduct from l<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-05 06:43:03",FALSE,NA,937935329813700608,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MotianiSaibee",182,TRUE,FALSE,NA,NA
"6063",6063,"RT @hjoe01: #MumbaiRains why can't corporate houses declare off for their employees in such circumstances? If it doesn't rain deduct from l<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-05 06:42:58",FALSE,NA,937935308666036224,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","AyaanAyaan786",182,TRUE,FALSE,NA,NA
"6065",6065,"RT @Ra_Bies: If anyone stuck near Bandra Kurla sea link due to #MumbaiRains and have no place to go, jump into the sea &amp; turn into a spirit<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-05 06:42:50",FALSE,NA,937935277779234816,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","canikhilesh",320,TRUE,FALSE,NA,NA
"6066",6066,"RT @Ra_Bies: If anyone stuck near Bandra Kurla sea link due to #MumbaiRains and have no place to go, jump into the sea &amp; turn into a spirit<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-05 06:42:49",FALSE,NA,937935269956743168,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yIndia_05",320,TRUE,FALSE,NA,NA
"6067",6067,"RT @SkymetWeather: Take a look at the 3 days #rainfall forecast across #Gujarat #Maharashtra #Mumbairains @RidlrMUM @tv9gujarati @mataonlin<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-05 06:42:48",FALSE,NA,937935268329545728,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lavinapunjabi",60,TRUE,FALSE,NA,NA
"6068",6068,"Rains easing in South Mumbai for now. Heavier rains right now in northern suburbs especially Mira-Bhayandar, Vasai-Virar. #MumbaiRains",FALSE,17,NA,"2017-12-05 06:42:48",FALSE,NA,937935267821862912,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IndianWeather_",14,FALSE,FALSE,NA,NA
"6069",6069,"#MumbaiRains jiju can't decide to put on raincoat or overcoat. <U+00ED><U+00A0><U+00BD><U+00ED><U+00B8><U+201A>",FALSE,3,NA,"2017-12-05 06:42:47",FALSE,NA,937935265062035456,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Actiongirl_Fiza",2,FALSE,FALSE,NA,NA
